show_id,type,title,country,date_added,release_year,listed_in
70304298,Movie,Silent,United States,"June 4, 2019",2014,"Children & Family Movies, Sci-Fi & Fantasy"
80044950,TV Show,The OA,United States," March 22, 2019",2019,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy"
80070182,Movie,Circle,United States,"October 16, 2015",2015,"Dramas, Independent Movies, Sci-Fi & Fantasy"
80193423,Movie,El Che,Venezuela,"October 15, 2017",2017,"Documentaries, International Movies"
80104648,Movie,Baaghi,India,"August 4, 2018",2016,"Action & Adventure, International Movies"
80168079,Movie,Icarus,United States,"August 4, 2017",2017,"Documentaries, Sports Movies"
60000577,Movie,Grease,United States,"November 1, 2019",1978,"Classic Movies, Comedies, Music & Musicals"
709380,Movie,Lolita,"United Kingdom, United States","November 1, 2019",1962,"Classic Movies, Dramas, Romantic Movies"
70301620,Movie,Rezeta,Mexico,"December 3, 2016",2012,"Dramas, Independent Movies, International Movies"
80225907,Movie,Influx,United Kingdom,"April 1, 2018",2016,"Documentaries, International Movies"
80142637,Movie,Janaan,Pakistan,"September 15, 2017",2016,"Comedies, Dramas, International Movies"
70118799,Movie,Ip Man,"Hong Kong, China","January 15, 2016",2008,"Action & Adventure, Dramas, International Movies"
80168300,Movie,Unrest,"United Kingdom, United States","January 15, 2018",2017,Documentaries
80210932,Movie,22-Jul,"Norway, Iceland, United States","October 10, 2018",2018,"Dramas, Thrillers"
81213882,Movie,Phullu,India,"December 31, 2019",2017,"Dramas, Independent Movies, International Movies"
1192866,Movie,Fallen,United States,"November 1, 2019",1998,Thrillers
17671454,Movie,Dil Se,India,"March 1, 2018",1998,"Dramas, International Movies, Romantic Movies"
70300066,TV Show,Bitten,Canada," May 26, 2016",2016,"International TV Shows, TV Dramas, TV Horror"
81002391,TV Show,Broken,United States,"November 27, 2019",2019,Docuseries
70118953,Movie,Océans,"France, Switzerland, Spain, United States, United Arab Emirates","September 19, 2019",2009,"Documentaries, International Movies"
81155802,Movie,Saavat,India,"August 23, 2019",2019,"Dramas, Independent Movies, International Movies"
80208373,TV Show,Fallet,Sweden,"April 1, 2018",2017,"Crime TV Shows, International TV Shows, TV Comedies"
81213979,Movie,Masoom,India,"December 31, 2019",1983,"Dramas, Independent Movies, International Movies"
81103033,Movie,A.M.I.,Canada,"October 1, 2019",2019,Horror Movies
80198306,TV Show,Losers,,"March 1, 2019",2019,Docuseries
20712279,Movie,Kaalia,India,"December 31, 2019",1981,"Action & Adventure, Dramas, International Movies"
17457622,Movie,Judwaa,India,"December 31, 2019",1997,"Comedies, International Movies, Romantic Movies"
81016196,Movie,Mersal,India,"August 21, 2018",2017,"Action & Adventure, Dramas, International Movies"
70142436,TV Show,Merlin,United Kingdom," December 15, 2016",2012,"British TV Shows, International TV Shows, TV Action & Adventure"
80018046,TV Show,Velvet,Spain," May 22, 2017",2016,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
60002818,Movie,Sangam,India,"December 31, 2019",1964,"Classic Movies, Dramas, International Movies"
80077417,TV Show,Colony,United States," May 2, 2019",2018,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
80238297,Movie,Kaakan,India,"March 1, 2018",2015,"Dramas, International Movies, Romantic Movies"
70199239,Movie,Set Up,United States,"January 10, 2020",2011,Action & Adventure
80238296,Movie,Kanika,India,"March 1, 2018",2017,"Horror Movies, International Movies, Thrillers"
80108149,Movie,Milada,"Czech Republic, United States","January 12, 2018",2017,"Dramas, International Movies"
80223317,Movie,Khushi,India,"March 1, 2018",2003,"Comedies, International Movies, Music & Musicals"
81019031,Movie,Soorma,India,"October 13, 2018",2018,"Dramas, International Movies, Sports Movies"
80183051,TV Show,7SEEDS,,"June 28, 2019",2019,"Anime Series, International TV Shows"
80025744,TV Show,Sense8,United States," December 23, 2016",2018,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy"
80059049,Movie,Pardes,India,"March 1, 2018",1997,"Dramas, International Movies, Romantic Movies"
60032008,Movie,Pitaah,India,"March 1, 2018",2002,"Dramas, International Movies, Music & Musicals"
81016194,Movie,Spyder,India,"August 28, 2018",2017,"Action & Adventure, International Movies"
80015154,Movie,Stereo,Germany,"January 15, 2017",2014,"International Movies, Thrillers"
81018241,Movie,Jugaad,,"September 15, 2018",2017,Documentaries
80988257,Movie,Patria,Mexico,"January 18, 2019",2019,"Documentaries, International Movies"
80216928,Movie,Evelyn,,"September 10, 2019",2019,"Documentaries, International Movies"
81035856,Movie,Tattah,Egypt,"May 9, 2019",2013,"Comedies, International Movies"
70275076,Movie,Settai,India,"November 1, 2018",2013,"Comedies, International Movies, Music & Musicals"
70112731,Movie,Shorts,"United States, United Arab Emirates","July 1, 2019",2009,"Children & Family Movies, Comedies"
81060038,Movie,Swiped,United States,"July 1, 2019",2018,Comedies
80192097,Movie,SPF-18,United States,"October 30, 2017",2017,"Dramas, Romantic Movies, Sports Movies"
80180851,Movie,Gemini,India,"July 1, 2018",2018,Dramas
80994419,Movie,Paathi,India,"July 1, 2018",2017,"Dramas, International Movies"
70205125,Movie,Secret,"Hong Kong, Taiwan","July 1, 2018",2007,"Dramas, International Movies, Romantic Movies"
80158546,Movie,Prince,India,"June 1, 2017",1969,"Dramas, International Movies, Romantic Movies"
80067754,Movie,Equals,"United States, Indonesia","October 28, 2018",2015,"Dramas, Romantic Movies, Sci-Fi & Fantasy"
81079322,TV Show,Dollar,Lebanon,"August 8, 2019",2019,"International TV Shows, TV Dramas"
80124313,Movie,Sairat,India,"April 1, 2018",2016,"Dramas, International Movies, Romantic Movies"
80164930,Movie,Temple,"Japan, United States","December 2, 2017",2017,"Horror Movies, Independent Movies"
80095197,Movie,7 años,Spain,"October 27, 2016",2016,"Dramas, International Movies"
80182479,Movie,Jindua,India,"December 1, 2019",2017,"Dramas, International Movies, Romantic Movies"
81217747,Movie,Qismat,India,"December 1, 2019",2018,"Dramas, International Movies, Romantic Movies"
80115101,Movie,Deuces,United States,"April 1, 2017",2016,Dramas
352989,Movie,Carrie,United States,"June 1, 2019",1976,"Classic Movies, Cult Movies, Horror Movies"
81099996,TV Show,Molang,France,"July 1, 2019",2015,Kids' TV
81142594,TV Show,Tunnel,,"October 30, 2019",2019,"Crime TV Shows, International TV Shows, TV Dramas"
70266684,Movie,Kristy,United States,"October 31, 2015",2013,Horror Movies
70219525,Movie,Barfi!,India,"November 1, 2018",2012,"Comedies, Dramas, International Movies"
80106928,Movie,Lusers,"Argentina, Chile, Peru","July 15, 2016",2015,"Comedies, International Movies, Sports Movies"
80241539,TV Show,Mortel,France,"November 21, 2019",2019,"Crime TV Shows, International TV Shows, TV Dramas"
81020161,Movie,Pulang,Malaysia,"October 8, 2018",2018,"Action & Adventure, Dramas, International Movies"
81072829,TV Show,KO One,Taiwan,"April 19, 2019",2005,"International TV Shows, TV Action & Adventure, TV Comedies"
70152640,TV Show,Cheers,United States," July 1, 2017",1992,"Classic & Cult TV, TV Comedies"
81213148,Movie,Isoken,Nigeria,"December 15, 2019",2017,"Comedies, International Movies, Romantic Movies"
80173711,TV Show,Erased,Japan,"December 15, 2017",2017,"International TV Shows, TV Dramas, TV Mysteries"
80991827,Movie,Romina,Mexico,"July 13, 2018",2018,"Horror Movies, Independent Movies, International Movies"
80218783,Movie,Mantra,India,"December 15, 2017",2017,"Dramas, Independent Movies, International Movies"
70278990,Movie,Fukrey,,"December 15, 2019",2013,"Action & Adventure, Comedies, Dramas"
80156939,Movie,Mujrim,India,"September 1, 2017",1989,"Action & Adventure, Dramas, International Movies"
80053475,Movie,Mojave,United States,"July 26, 2018",2015,"Dramas, Independent Movies, Thrillers"
80133200,TV Show,Maniac,Norway,"September 1, 2017",2015,"International TV Shows, TV Comedies, TV Dramas"
70264416,TV Show,Stoked,"United States, Canada","December 16, 2017",2010,Kids' TV
80222301,Movie,Samson,"South Africa, United States","December 14, 2018",2018,"Action & Adventure, Dramas, Faith & Spirituality"
70134539,Movie,Prince,India,"April 1, 2018",2010,"Action & Adventure, International Movies"
81005312,Movie,Carbon,"France, Belgium","September 1, 2018",2017,"Dramas, International Movies, Thrillers"
80158515,TV Show,Marlon,United States," June 14, 2019",2018,TV Comedies
70039405,Movie,Paheli,India,"April 1, 2018",2005,"Dramas, International Movies, Romantic Movies"
80176212,Movie,Voyeur,United States,"December 1, 2017",2017,Documentaries
80032842,Movie,Oct-01,Nigeria,"September 1, 2019",2014,"Dramas, International Movies, Thrillers"
80166185,Movie,Dangal,India,"June 21, 2017",2016,"Dramas, International Movies, Sports Movies"
80203786,Movie,Rivaaz,India,"November 1, 2017",2011,"Dramas, Independent Movies, International Movies"
80239629,Movie,Animas,"Spain, Belgium","January 25, 2019",2018,"Horror Movies, International Movies"
80057750,Movie,ABCD 2,India,"November 1, 2018",2015,"Dramas, International Movies, Music & Musicals"
26009364,Movie,Tarzan,United States,"June 23, 2018",1999,Children & Family Movies
80003479,Movie,Iceman,"China, Hong Kong","January 23, 2018",2014,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
80171598,Movie,Kaabil,India,"June 25, 2017",2017,"Dramas, International Movies"
80996455,TV Show,Borges,Brazil,"June 25, 2018",2018,"International TV Shows, TV Comedies"
81090899,Movie,Recall,Canada,"June 25, 2019",2018,Dramas
80108952,Movie,Neruda,"Chile, Argentina, France, Spain, United States","June 26, 2017",2016,"Dramas, International Movies"
80156799,TV Show,Levius,Japan,"November 28, 2019",2019,"Anime Series, International TV Shows"
80204885,TV Show,Towies,,"December 27, 2017",2016,"International TV Shows, Reality TV"
70253590,Movie,Pusher,United Kingdom,"December 27, 2017",2012,Action & Adventure
80201828,Movie,Prague,"India, Switzerland","December 1, 2017",2013,"Dramas, Independent Movies, International Movies"
80119234,Movie,Bright,United States,"December 22, 2017",2017,"Action & Adventure, Sci-Fi & Fantasy"
81002685,Movie,Battle,"Norway, Denmark, Netherlands, Sweden","December 1, 2018",2018,"Dramas, International Movies, Romantic Movies"
80125627,Movie,Rustom,India,"January 6, 2017",2016,"Dramas, International Movies"
70288470,TV Show,Pocoyo,"Spain, United Kingdom"," January 10, 2019",2017,"Kids' TV, Spanish-Language TV Shows"
81024716,Movie,Faraar,Australia,"December 1, 2018",2015,"Action & Adventure, Dramas, International Movies"
80146759,Movie,Tramps,United States,"April 21, 2017",2017,"Independent Movies, Romantic Movies"
80106306,Movie,Helios,"Hong Kong, China, United States","December 1, 2018",2015,"Action & Adventure, International Movies"
80238711,TV Show,Yankee,Mexico,"June 14, 2019",2019,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
80223098,Movie,Desire,Argentina,"December 21, 2017",2017,"Dramas, International Movies, Romantic Movies"
80244547,Movie,Maktub,Israel,"June 15, 2018",2018,"Comedies, International Movies"
80046249,TV Show,Flaked,United States," June 2, 2017",2017,"TV Comedies, TV Dramas"
80158388,Movie,Bandie,India,"November 1, 2017",1978,"Action & Adventure, Dramas, International Movies"
70299286,Movie,E-Team,United States,"October 24, 2014",2014,Documentaries
60028294,Movie,Popeye,United States,"November 24, 2019",1980,"Action & Adventure, Children & Family Movies, Comedies"
81123052,Movie,Luckee,India,"June 15, 2019",2019,"Comedies, International Movies, Romantic Movies"
81045052,Movie,Pahuna,"India, Nepal","January 7, 2019",2018,"Comedies, Dramas, International Movies"
80203781,Movie,Bhouri,India,"December 1, 2017",2017,"Dramas, Independent Movies, International Movies"
70136126,TV Show,Dexter,United States," January 1, 2018",2013,"Crime TV Shows, TV Dramas, TV Mysteries"
70298341,TV Show,Africa,United Kingdom,"April 28, 2016",2013,"British TV Shows, Docuseries, International TV Shows"
80147323,Movie,اشتباك,"Egypt, France","October 11, 2018",2016,"Dramas, Independent Movies, International Movies"
80163265,Movie,Rembat,Malaysia,"August 21, 2017",2015,"Action & Adventure, Comedies, International Movies"
80107370,Movie,Thithi,"India, United States","March 9, 2017",2015,"Dramas, Independent Movies, International Movies"
81031355,TV Show,Strong,United States,"October 1, 2018",2016,Reality TV
81214187,Movie,Jinxed,"United States, Canada","November 2, 2019",2013,"Children & Family Movies, Comedies"
70306702,Movie,Zapped,"Canada, United States","February 1, 2017",2014,"Children & Family Movies, Comedies"
70225597,Movie,Vettai,India,"October 1, 2018",2012,"Action & Adventure, International Movies, Music & Musicals"
80117765,Movie,Detour,"United Kingdom, South Africa","May 25, 2017",2016,Thrillers
80170119,Movie,Winnie,"France, Netherlands, South Africa, Finland","February 26, 2018",2017,"Documentaries, International Movies"
80227516,TV Show,Chosen,China," October 17, 2019",2019,"Crime TV Shows, International TV Shows, TV Action & Adventure"
80072207,TV Show,Bunk'd,United States," October 21, 2018",2018,"Kids' TV, TV Comedies"
80159668,Movie,Maroon,India,"February 1, 2017",2016,"Dramas, Independent Movies, International Movies"
80998564,Movie,Lechmi,India,"August 1, 2018",2017,"Comedies, Horror Movies, International Movies"
81038832,Movie,Halkaa,India,"November 15, 2018",2018,"Comedies, Dramas, Independent Movies"
80239337,TV Show,Ben 10,United States,"September 30, 2018",2016,Kids' TV
80163352,Movie,Master,South Korea,"February 1, 2018",2016,"Action & Adventure, International Movies"
80190518,TV Show,Sudden,,"October 1, 2017",2013,"International TV Shows, Romantic TV Shows, TV Dramas"
70229046,Movie,Race 2,India,"October 1, 2018",2013,"Action & Adventure, International Movies, Music & Musicals"
81021832,Movie,Target,Indonesia,"November 20, 2018",2018,"Comedies, Horror Movies, International Movies"
81024044,Movie,Lady J,France,"March 8, 2019",2019,"Dramas, Independent Movies, International Movies"
81033727,TV Show,Shadow,,"March 8, 2019",2019,"Crime TV Shows, International TV Shows, TV Action & Adventure"
81035108,Movie,Pimpal,India,"November 15, 2018",2017,"Dramas, Independent Movies, International Movies"
60020906,Movie,Lagaan,India,"December 8, 2017",2001,"Dramas, International Movies, Music & Musicals"
80200087,Movie,Domino,"Denmark, France, Italy, Belgium, Netherlands","September 28, 2019",2019,"International Movies, Thrillers"
80191109,Movie,Hickok,United States,"November 14, 2017",2017,Action & Adventure
80178280,Movie,6 Days,"New Zealand, United Kingdom","February 8, 2018",2017,"Action & Adventure, Dramas, International Movies"
70044686,Movie,Zodiac,United States,"November 20, 2019",2007,"Cult Movies, Dramas, Thrillers"
81139317,TV Show,Khaani,Pakistan,"August 1, 2019",2017,"Crime TV Shows, International TV Shows, Romantic TV Shows"
80084454,Movie,Fandry,India,"January 1, 2018",2014,"Dramas, Independent Movies, International Movies"
70117122,Movie,Devrai,India,"January 1, 2018",2004,"Dramas, International Movies"
81002864,Movie,Single,Indonesia,"September 28, 2018",2015,"Comedies, International Movies, Romantic Movies"
80176592,Movie,Revolt,United Kingdom,"March 31, 2018",2017,"Action & Adventure, Sci-Fi & Fantasy"
70125882,Movie,Kisaan,India,"October 1, 2018",2009,"Action & Adventure, Dramas, International Movies"
80177346,TV Show,Happy!,United States,"December 6, 2018",2017,"Crime TV Shows, TV Action & Adventure, TV Comedies"
80052612,Movie,Man Up,"United Kingdom, France","September 4, 2018",2015,"Comedies, International Movies, Romantic Movies"
80170992,Movie,Inxeba,"South Africa, Germany, Netherlands, France","February 1, 2018",2017,"Dramas, Independent Movies, International Movies"
81177238,Movie,Malaal,India,"September 26, 2019",2019,"International Movies, Romantic Movies"
80148275,Movie,My Way,Italy,"November 8, 2016",2016,"Documentaries, International Movies"
81063160,TV Show,Camp X,Canada,"February 1, 2019",2014,Docuseries
